D,X0,X1,X2,X3,X4,X5,y,Y0,Y1
0,0.4034034613387086,-0.6727847844386332,0.13332449749778202,0.4268960203372312,-0.012849391726734284,-0.35224830592268974,6.355326350730249,-2.4266283110190576,6.355326350730249
0,-2.375387536698391,0.8194666083729034,0.5219877296053974,1.1972598648579713,-0.3824862134144711,0.691661918369825,0.8842519490461602,-0.6244969843131674,0.8842519490461602
1,-0.02178913351090931,0.3538850114752165,1.0475853374178141,-0.4238962336007505,-3.514768119101935,-1.3431567303045508,-4.050074575928333,-4.050074575928333,-4.916052651146999
1,2.1050425065279477,1.425506126612747,0.22858201102290415,-0.25766375938677644,0.0503707161894736,-1.3802108750499156,-2.02061202939586,-2.02061202939586,-1.804951959494001
1,-1.1767244213449244,-0.2616720669923489,-0.1793796928832663,-0.692770576575069,1.1378268656304509,-0.1691572511419156,-2.3949892840767704,-2.3949892840767704,-2.608748024564537
0,1.1840622197968376,-0.7639136722275016,-0.4980731026078258,-0.3628911138637164,0.26396030895579214,-0.6296419090890126,4.781842117263194,-3.370954864667985,4.781842117263194
1,-1.492095765313202,-0.4722584041747191,-1.5133610372500914,1.107624678074931,0.1762387523161263,-0.9403535422153736,-3.230073061999508,-3.230073061999508,-2.1089998791357907
0,0.11625016659126258,0.9295943283931953,-1.0627949207805292,-0.8864062679671508,1.9213469553611742,-0.4597805236957294,3.0213131112337224,-2.185928903451915,3.0213131112337224
0,0.6353633502595996,-1.0890344352371168,0.9841172931027632,-1.1592063247728384,-0.43653709264274676,1.0092445309145563,4.855592170260232,-2.6566955127931644,4.855592170260232
0,-0.5101719127711466,0.7133895705195379,-0.7280577188284076,0.8395164580409145,1.2390209790064357,-1.7848038867517189,0.9307629242060065,-1.9580019544859866,0.9307629242060065
0,-0.6657645262002962,-0.7961858391647482,-1.4005412673495643,-0.18435057664102994,-1.3911931153065715,0.03625974169359078,-3.2094621670016044,-4.546237039533617,-3.2094621670016044
1,0.6723879597827804,-0.8144055613581664,0.6973728241344478,-1.7374292376653435,0.11585569789307441,0.365651445709363,-3.0312554258061706,-3.0312554258061706,-2.587486539037026
1,-0.9789799776632501,-0.07392346564745376,-0.4935175712505601,3.101530584096651,0.8587541529919178,-1.1547755274069518,-0.7991765500651451,-0.7991765500651451,-1.2284661801076788
0,-2.2851767764788784,0.9418343381744537,-0.28213514160391895,-0.9756546656723718,0.09818669083524979,0.9054899531895111,-3.348401097644641,-2.0896934916039918,-3.348401097644641
0,-1.3072010332249426,1.0187414369001808,-0.11489885402779902,1.7430387200693243,-0.32187919088365574,0.8295710936443924,0.14892252283418472,-0.5502016429421079,0.14892252283418472
0,-0.48052124293383097,-0.20731799717285423,1.1179986073949013,1.064249682940182,1.1513298346079661,-0.7724577070251558,3.864022240023281,-0.6264540014553721,3.864022240023281
1,0.7267879933940992,-1.293634279094041,0.6770268115298488,0.42405519844296674,-0.48567617280192765,-0.05169723709456332,-2.510526586243349,-2.510526586243349,-0.7968470110256265
0,-1.0436784834735733,0.567056372034202,1.067833575271349,0.27159574079996274,0.6193017663036805,-0.058625995165763944,-0.7776230608110486,-0.7026020709505594,-0.7776230608110486
0,-0.4695899021645783,1.256571400288304,0.29674719639618397,0.39858572683284677,-1.0531743799470816,-0.6394762666946673,-0.5650404421513955,-1.9564989095875625,-0.5650404421513955
0,-0.7505284035031161,-0.14852688050672028,-1.5745821468209054,-0.49568819748683207,-0.11757479298341039,0.3731201607392755,-4.281497489300048,-3.6662424202070873,-4.281497489300048
1,-1.70450621019721,-0.38602877102882766,-1.2305931166805213,-1.9582716095052317,-0.5179626861325279,0.5797987960213787,-4.562765317537753,-4.562765317537753,-4.45778124200997
1,-1.3316352218727439,-1.353732839082185,-0.7195266655790489,-0.11861611743771462,-0.8081160552409372,-0.7189109456959241,-4.32777243768981,-4.32777243768981,-3.642044320032571
0,-1.714539090515937,-0.5735439215260673,-0.3836771858444548,0.29163404013405514,0.07285698283743999,-0.018554245142841652,-1.4475286876533142,-2.6353776069397297,-1.4475286876533142
1,-0.10315563514464186,0.10003728481065711,0.42808095105697647,-1.0397878535539222,0.29122837986731986,-0.005768904400832077,-2.363275240091698,-2.363275240091698,-1.5282855870433292
0,1.144034530412943,-0.9826996803176462,-0.8041597159418524,-1.1981867131271402,0.766768766576611,0.21752554453534564,4.013263753908423,-3.5805446364555893,4.013263753908423
0,-1.7565218830141376,2.0844416908482155,1.5134760908088396,-2.1008247330361103,1.0060729217816278,-1.0371148695247538,-2.7457046992559313,-1.1849263127131082,-2.7457046992559313
1,-0.20950360839331195,-1.8052676279621065,-1.1021960869156486,1.0785791014636519,-0.5187340655060587,-0.28152635055665015,-3.7846570337777163,-3.7846570337777163,-2.6579201968948025
1,-1.5174895835132771,0.5603693322013803,0.7552089813155117,-1.060890856670917,0.054473849647095875,-0.10427863222331928,-2.060138105902843,-2.060138105902843,-2.152873033921184
1,-1.0766982169220147,-0.3516096835755735,0.5897991387836196,-1.4789681282983893,-1.422955967165361,-0.8264611206734301,-4.041928271706425,-4.041928271706425,-3.1953926254664715
1,0.22290065491066055,0.7842086262341665,-0.19541720358191414,-1.2645954382010165,0.8569331755189405,-0.4939943458819314,-2.467813819508918,-2.467813819508918,-2.7674754281543
0,0.49992018035139707,0.014636658422441488,-1.6064664587478326,0.16198951518381755,0.5350383174492505,0.8305886098656053,4.889922795186907,-2.653668736185445,4.889922795186907
0,-1.8482171141038362,1.043629588801168,-0.7609472953513174,-0.08543131758909553,-0.7899636354803771,-0.47083962560255904,-3.520753007372693,-2.9067010218358673,-3.520753007372693
0,1.5694348828644658,-1.033053713572275,-0.23118670957997486,-1.6102434600156976,1.430601897972214,-1.7253857215558133,5.295124969619457,-3.908180297357643,5.295124969619457
0,-0.717454452156458,0.35924958864213025,0.8819349540696895,0.20501308771898938,1.2113635072601951,-2.169423192842521,0.7778005024562857,-1.5613804190332436,0.7778005024562857
0,-0.1699244550609524,-0.33502103924940524,-1.7169715348719963,-1.4618655305418329,-0.5711020853908936,-1.9679282016328585,-2.5767421217177153,-5.691720389169577,-2.5767421217177153
1,-1.5594530667618176,0.060883200399333086,0.4487188821077556,-2.2815636730006594,-0.7888095081343715,1.1872708750394985,-3.201557940582429,-3.201557940582429,-3.88948051097122
1,-0.29827127901213385,-0.941222102532883,-0.12822969699483774,1.272386134748115,-0.8029947419874646,1.0223032030833732,-2.0995822087322495,-2.0995822087322495,-1.2238911535693697
0,0.2680587825513388,1.5078759155681063,-0.9233416962468077,0.6587775564731083,1.285972561101611,-1.1550670305138195,4.915504705006921,-1.4782107652419716,4.915504705006921
0,-0.12618277896789792,0.11887645415157161,1.032144978290616,0.539952432166743,-2.2512611873799857,-0.3436172562623833,0.5043620347585236,-2.4971971765846606,0.5043620347585236
0,0.944629658962195,-0.06794353182803493,1.1765872298926239,-1.5150151500509228,-0.8936718123620814,-0.6802436274556013,6.1824588331197745,-3.137967900745963,6.1824588331197745
1,2.2484971845633375,0.194206644087421,-0.9674973982388642,1.0682596902770758,1.213087606047402,1.144718802382554,-1.0493275369860249,-1.0493275369860249,-2.521256998942781
0,-0.33352640080149326,1.6784044487067418,0.47840487983241675,0.09173765175533952,0.042653476865794016,1.3642517372299583,1.2849165370700795,-0.33404121830475875,1.2849165370700795
0,1.297426139329163,1.0995889054863244,-0.6277344410977169,-0.1293168198691682,-0.8985394127921591,1.930647719336362,7.491621850300637,-1.8489294257601385,7.491621850300637
1,0.16790702732096105,0.19860651305582724,-0.1458072525933125,-0.21911445117844763,1.762497770358586,-1.2822394665622794,-1.964058917966008,-1.964058917966008,-0.31418391496242637
0,-0.2669462959075167,0.2698267944810585,0.8786985958655571,0.007966273649822352,1.0885729191085523,0.07897830264026186,1.2364687962461254,-0.8459045100056901,1.2364687962461254
0,-0.2260235422182554,0.8060823318568237,0.5191049189483012,-0.12728444980272177,-0.8409840108696229,-0.49530620080695104,2.451603292061119,-2.1849834940200346,2.451603292061119
1,0.0705942352554017,-0.13702000486744692,0.9874244951272202,-0.7185496818262984,1.9380349806766242,0.22039131093068107,-0.9065772390157374,-0.9065772390157374,-0.9052478423285389
0,-0.9299237184171804,-0.47509489036734553,0.23865398915520444,0.40564243611853096,0.2996587296920015,0.6911650412186588,-0.32330375056869287,-1.643286285219534,-0.32330375056869287
0,0.5975728105973992,-1.905837207925884,0.2820443269066481,-2.2876399259575906,-0.5514741251926616,1.2076206650288677,4.2431149021189665,-4.2658457263020395,4.2431149021189665
1,0.4911809493254974,-1.1517980660807943,0.15518259590626346,-0.6320090563045773,-1.8167726661067216,-0.1880148990599596,-4.225502972527147,-4.225502972527147,-5.22250807844828
1,-1.5648137005816223,0.08906671439477726,-1.6053939022954873,-0.7075155875167806,-2.1491044563750212,0.12630375323613371,-4.89707718444782,-4.89707718444782,-5.214720995445397
0,0.3154591063176568,-0.04362910055616376,1.012715018688269,-1.7423371199893187,-1.0684743791057512,1.6553493999880586,4.623892188188762,-2.4846066170605905,4.623892188188762
0,1.7225892215370395,0.8519319772007187,1.3709821648995895,0.2740745319853915,0.40380902894510445,-1.0400286535760435,9.143282196098816,-0.8611500345834164,9.143282196098816
1,0.14520646632887588,1.2533848228474684,-0.4022248171435164,-1.5330155125002742,1.5462455566046358,0.12454664463384725,-1.88238139987542,-1.88238139987542,-1.9016534361807074
0,-1.7587275551592605,0.20654984814701247,-0.9049945463693956,0.6544981252334431,0.46133104658488716,-1.6545912264708202,-1.9083406701988954,-2.8428129982457744,-1.9083406701988954
1,-0.1802239447901353,-1.3854301192257548,0.4446316426860279,-0.8467617374815056,0.8932763577139776,0.38676116469564314,-2.555990792874249,-2.555990792874249,-3.5040906861259318
1,0.4100466351649798,-0.005134271859199296,-0.9301399948462421,-1.4940735185581335,0.46873926832959084,0.22233414883559155,-3.4728470982849364,-3.4728470982849364,-3.762564379740084
1,0.4012980443875384,-0.20464648602297722,-0.04644352301963611,-0.6978837417033752,-0.112701648521376,-1.0082648452075889,-3.3085842853609533,-3.3085842853609533,-3.611601735828655
1,2.1795039671442877,-0.05293378454074269,0.33300574190603954,-0.648981762901076,-1.5430564337117616,1.6594603348294588,-2.573649597207517,-2.573649597207517,-2.0773970941786764
0,1.0869168651221526,-0.9700922222844177,1.2923349627068668,-0.9387619071179825,-1.2125329031747791,1.6736474787229678,7.233842315956859,-2.379458168587994,7.233842315956859
0,1.5096408005616329,1.9753917842438666,-1.1770120539639122,1.286128711373221,0.8717734904406071,-0.9859599634976404,9.658403689997128,-1.178956872978119,9.658403689997128
1,0.07241768077530879,0.09345946496778391,-1.6196413455845868,-1.6254260881100693,-0.5144454979177181,0.3127870723949413,-4.4884361062646665,-4.4884361062646665,-5.702982748575578
1,-0.03288262553007177,1.5645126046074977,0.8184355038945099,0.40214981556491264,0.11805555832630771,0.03544277213923358,-0.48812619924631284,-0.48812619924631284,-0.7284013984504134
0,0.09991129581509219,-0.47790109567493105,0.623693170340696,-2.469523084214997,-1.1491237552468108,-0.5009707860619812,0.8078367557071093,-4.3969661929224575,0.8078367557071093
0,-1.6683909358559197,0.014759478369082018,-0.3910505790833067,-0.38841957796989257,1.0501419569318036,-0.0320693872145131,-2.869746049649342,-2.2009131512903295,-2.869746049649342
1,-1.271909760450568,-0.047733865570539144,-0.2773429491021056,-0.4721362680044403,-0.18532963669329794,0.19542022575987147,-2.781159837331117,-2.781159837331117,-1.426801419730554
0,0.4798639939709552,1.4883829370954853,0.3248435669915089,-1.1881423234133413,-0.14941428223984765,-0.3033289151052661,4.470632200087362,-2.1307508213219535,4.470632200087362
0,0.6978577933880423,-1.3596970392749934,-2.1380173493575767,0.4009370988317665,0.7068423887663373,0.7926077847280871,7.758752303077567,-3.566529930431531,7.758752303077567
1,-0.3496080835178359,-0.23342308189565422,0.8597453137817032,0.3662805351447144,0.7264231606096208,0.01793845518946862,-1.1428604473178356,-1.1428604473178356,0.6535782718504284
1,-1.2214088838290593,-2.285479911924125,-1.4788451276015633,-1.3531999412493763,-0.028945528284992788,-1.717432471456063,-6.124817736729507,-6.124817736729507,-7.336545242421182
0,-0.19515632038676325,-1.152909257165728,0.9410308109846885,-1.0285269311427765,0.0655358098055497,0.4104702904373708,0.8013280256178561,-2.6238996185024797,0.8013280256178561
1,-0.12342587983049531,-1.168930355664674,-1.9144076259104312,0.07323556915795458,0.7496881329926113,0.08613830019665784,-3.7753910445262484,-3.7753910445262484,-2.980913513016416
1,-1.1447475418514326,-1.7372349271910923,0.15493377744088263,-0.30609983908930544,0.9019408172314438,0.832378766419909,-2.4368545098069143,-2.4368545098069143,-4.013886795317966
0,0.6551691100282723,-0.4217058784468539,-2.2510282924480673,-1.6857241107839687,0.7957061561774621,-0.342584529326931,2.6709000323714323,-4.822844194594316,2.6709000323714323
1,-1.2183487390282821,0.3684669074039213,-0.0974300397855992,0.6388734982861553,1.061386683404725,-0.7735867699762972,-1.485605143130977,-1.485605143130977,-0.9968161837733611
0,0.17623764442452855,-0.6960154376005592,-0.412356439986962,-1.8103069702751537,1.530826797754252,-0.03325109321053003,2.6480972781507757,-3.2018789428975354,2.6480972781507757
1,-0.6578318288630663,-0.07198203779941431,0.06865297829575487,1.1655695952631564,-0.24849596230685367,-0.47948292569725703,-1.8802100662195602,-1.8802100662195602,-1.5747896312549057
0,-0.014973072485766613,-0.8414566713006933,-0.1343462492637966,-0.7572496715236633,0.1633898013469149,-0.9398054337410057,-0.20420719537793763,-3.5772842716167066,-0.20420719537793763
1,-2.197463154567308,0.5563441573532294,-1.4621703172721743,-0.1642544408852212,0.6566366768715465,-0.801201042986323,-3.074879804797777,-3.074879804797777,-5.627620870147769
0,2.5901668303433727,-0.8275853376370235,-0.5748290428016427,-0.02075158454774415,-1.1488895239887869,1.7503906602855166,7.071432446865793,-3.016090482389802,7.071432446865793
1,-0.30947065856330225,1.1864183177078813,-0.4701472413343794,0.759823715570478,-0.28299434901579507,-0.6559941798838604,-1.913073332451234,-1.913073332451234,-3.6108295111457984
1,0.7589261082823292,1.2421284950064577,-1.4685564611061612,0.8450670529706095,-0.5841904710889145,-0.5300023685357428,-2.655908596420126,-2.655908596420126,-3.9497750828265508
0,-0.5379647537637248,1.48760980966624,-0.5882548173256583,-1.400261907151702,3.057324333627728,0.32554003066879694,0.13974026563495623,-0.8983500043505335,0.13974026563495623
0,0.37673096045244087,0.38512974143166573,0.3440415639850181,-1.1093150175315099,0.3420575127692044,-0.5768871234870248,6.945196249759654,-2.523086188889614,6.945196249759654
1,0.7994205093839649,1.1327412206769099,0.4991662044715524,0.8601619826934671,-0.04274332277697603,-0.07517714681349824,-0.811834478897685,-0.811834478897685,0.1715605802345661
1,-2.2646194533446957,-0.16357696712092237,-0.6269799081061379,1.6465057996728354,-0.11327544194077944,1.338448049793088,-1.2942425431540947,-1.2942425431540947,-3.3087941004485777
1,-0.4963445465801928,0.34579096152933003,0.5666369283637634,-1.7598272197105103,-1.255969280622589,0.9993279716932706,-2.9805497719158662,-2.9805497719158662,-1.681942228942614
1,-0.523027768760269,0.04016819801551407,0.5084739889157303,0.2353336688215622,-0.8545048716935619,0.5567761325428703,-1.956005280087449,-1.956005280087449,-2.6664709254536154
1,0.8180974119634782,-1.1448065667315943,-0.052458705122602096,0.5546472594825562,-0.17891748648332526,-0.20351035667568593,-2.7690208080722996,-2.7690208080722996,-1.9737815592805688
1,-0.8580684293363597,0.3966926017937189,1.0450830043467831,-1.6724286340868464,0.5684662125584626,-0.3699160738183416,-2.1437366445568533,-2.1437366445568533,-1.3383803896180062
0,-1.1543707947971182,0.9496202174494699,-0.019298374799341243,0.13989924668313164,-1.3467312986949462,-1.1997471740993806,-2.3843304625520374,-2.9042327188333172,-2.3843304625520374
1,0.1568179620703197,-1.1361355372777524,-2.0821297489924304,-1.6527919548642416,0.6833840352027949,-0.23492465487581873,-5.089879911498351,-5.089879911498351,-3.646584378390982
0,-1.8201253472342291,0.9204027069243056,0.9373798982717969,0.6217408534845387,-1.6808693707953999,0.6612177469029817,-1.8659762865461622,-1.3392845776758022,-1.8659762865461622
1,-1.7327784318013826,0.6245074789793196,1.1899166677183866,-0.6829619870762375,-0.65312650574549,0.4297666495194309,-1.6455469159481497,-1.6455469159481497,-0.8588704917803742
1,-1.0728055420864122,-0.17327197118189824,1.0806012502110913,-2.8927942957244017,-0.7614013315546301,1.9751378403182729,-2.897859468430395,-2.897859468430395,-3.08225321252242
0,1.6003395383171992,1.1059341189648249,1.1131983561911714,-0.0055249937259191076,-1.2994716148991465,1.6839224581652146,9.849736229684021,-0.848720839134965,9.849736229684021
0,-0.28185490319401946,1.2823724185974865,-0.343690223744448,-1.1573831196709223,-0.6089170096298758,-1.0021832207046946,-1.506155238003526,-3.2498482018285593,-1.506155238003526
1,-0.18870789238572006,-0.5110085216971532,-1.9716117648223004,0.9927447684486691,1.2116984588742195,-0.7422692876708331,-3.0001971735501196,-3.0001971735501196,-2.886130532883387
1,-1.4247442091980398,1.0985466703948945,-1.2948213333496923,-2.301056652687339,2.6518131412266124,0.1240112779153964,-2.4665029024900083,-2.4665029024900083,-2.9420120669884087
0,0.3586679370517751,0.9103958288201489,0.5451700448192729,0.7899648134412052,0.19933937872223195,-0.13999493459909218,8.101635940272544,-0.8388250317213912,8.101635940272544
1,-0.1268024091031034,-0.11306590547494637,-0.30959276414086334,-0.05718470019215383,-0.9376617588447066,-0.5633100383721368,-3.321334899124086,-3.321334899124086,-4.3862025214990075
0,-0.03228723326230137,0.8932634265562456,-0.4401112949020242,-0.9051128929511011,-0.3245664823505071,0.2832881784679008,2.407830358444685,-2.6807625943432853,2.407830358444685
0,0.7540921675888129,-0.7979246240948342,1.5667289421131356,1.119459912299696,-0.9685796040785339,1.2332287289367307,8.526896053721183,-0.9017653438699433,8.526896053721183
1,-1.2532575882737709,-0.8880716348561972,-0.5450846726117485,0.6085290413293736,-0.8667895682515994,-0.5661906743559193,-3.476425285961228,-3.476425285961228,-2.4188117286693296
1,0.3507801316229558,-0.27645274839703166,-2.1420405045188624,1.171516265941697,0.07346987364431891,-0.2382548457291372,-3.2922751859532537,-3.2922751859532537,-2.3508050641746068
1,-0.8192832719778756,0.33150815046372634,-0.8625748943937669,0.2728551635723185,-1.9571881984465724,-0.4519913581289174,-3.782259768977792,-3.782259768977792,-4.172372100852067
1,-0.11602067353803149,-0.18877189707614203,-1.9889746871859844,-0.27168340202323515,0.1449346345356549,0.3560055945544623,-3.713890376038965,-3.713890376038965,-4.358689750466311
0,-1.2167857902580508,0.5748718521091208,0.03482101003079851,0.0004397643931265715,0.16120461315795429,-1.3980431988168867,-0.5025044038728064,-2.417615285287647,-0.5025044038728064
1,0.3031791399522662,-1.017047078722375,-1.089370836372484,0.7507614019442644,0.16211828763354233,0.623900443904787,-2.7859215685174905,-2.7859215685174905,-3.9647365230483773
0,0.520268982097399,0.8504647031701308,0.7902112663453433,0.11072686472470192,1.0779074760765153,-0.02202511531051733,7.146923385782524,-0.5771894644649926,7.146923385782524
0,-0.3039258241167075,-0.4660465927744587,0.5439211497235321,-1.1046864995992616,-0.7237213647426549,1.7275666957343367,0.22640100189146573,-2.4489136667366562,0.22640100189146573
1,0.9845040020555719,0.0500572524882273,0.03450500855150918,-0.9303037474305135,0.888980112004567,1.6954618328345525,-1.5597538432022673,-1.5597538432022673,-2.8403828138508844
1,0.970420612887638,-0.013627509189153961,-0.2761920072700508,0.055346858479960855,1.0460079680685934,0.10164198173995573,-1.8124656066052707,-1.8124656066052707,-2.3841225382467286
0,-0.002424947595788729,0.5601633428884806,-0.320779869230959,-0.5926648156074829,-0.392029426311626,-0.03543148976003922,2.050666125405513,-2.7616821344870823,2.050666125405513
0,1.8436243821475853,-0.3111609986296193,-2.608941648582597,0.5112193509142271,-1.4783202629997447,-0.8066068562805377,4.05235863534864,-5.129578479453559,4.05235863534864
0,-0.7690769193070778,0.7732463301000635,1.5120724502513545,1.3049824698685113,-0.03303701286509941,1.2012711029950105,1.0311484235048858,0.529473377449309,1.0311484235048858
0,1.6977517626897922,-0.08360442834501768,-1.0856548514956803,-1.2685169909682585,-0.7747271673032271,-0.6026986602215136,5.318892902924922,-4.5182509961097,5.318892902924922
0,-0.6154911594959396,-0.3795253671996912,-1.1476341530130652,0.08269308929504124,1.0225684041197773,-1.4790517091408455,-0.5272080035338971,-3.302478434413641,-0.5272080035338971
0,-1.0719863999814316,1.901051388103498,-0.8733177238349124,-0.08186013218192777,1.1718949169814128,-0.010934881367524895,-1.2701925285989917,-1.2505253308016928,-1.2701925285989917
